ID,MobileNO,Day,Month,Year,Hour,Min,Sec,Location,Crowdedness
7324496,82510406,15,6,2020,11,4,28,56,1
7600613,84496669,19,6,2020,21,17,55,129,2
8601264,87500627,19,6,2020,9,32,22,111,3
7979029,88447046,9,6,2020,20,57,4,157,1
7665802,84104783,1,6,2020,21,29,38,93,4
8595465,81462564,1,5,2020,20,41,37,147,4
6674342,84087905,8,6,2020,13,57,16,129,2
9056584,90306868,25,6,2020,23,49,41,94,3
6613068,88373646,14,5,2020,9,35,29,85,3
7788460,83241720,26,5,2020,13,26,13,67,3
8684609,88036404,12,6,2020,11,44,27,37,5
7497946,90665932,25,6,2020,16,3,25,68,1
8377040,83927318,5,5,2020,18,49,34,160,3
7777049,90691576,24,6,2020,9,10,19,165,3
7951483,88683283,21,6,2020,19,15,38,15,1
9014651,81736153,16,5,2020,14,49,0,124,5
6959898,85029409,9,6,2020,20,20,52,146,4
8455793,85521019,17,5,2020,22,42,55,85,1
6552280,84600915,16,6,2020,21,4,10,133,2
7275688,81506329,4,6,2020,17,55,26,75,5
6582755,85924370,17,5,2020,9,36,22,1,5
7601197,89084415,25,6,2020,19,23,22,132,2
7738536,91129089,15,5,2020,11,40,20,162,1
6839921,89819473,26,5,2020,11,56,22,72,3
7042433,88086885,15,5,2020,17,45,22,54,2
9387201,90279026,16,5,2020,19,47,46,144,3
7328517,90613628,21,6,2020,18,36,47,31,5
6998317,81708588,21,5,2020,12,11,0,105,4
7924633,90025149,26,6,2020,19,22,40,142,2
8780003,89881773,24,5,2020,16,14,33,130,2
7241988,86971894,11,5,2020,14,23,25,39,4
8441878,84185579,2,5,2020,20,50,48,56,3
7477022,89139662,19,5,2020,11,58,58,68,5
8809821,81997264,27,5,2020,14,55,33,97,5
7549415,85786858,27,6,2020,22,56,36,68,4
8435754,90891148,12,6,2020,21,44,35,98,5
6686918,89274112,12,6,2020,10,37,12,27,1
9388417,82820993,18,6,2020,15,20,18,32,4
8998540,89452912,6,5,2020,9,26,29,44,5
6764900,83565519,28,5,2020,9,30,48,76,4
7797445,84152130,1,6,2020,19,46,57,142,4
8864682,89189292,12,6,2020,11,46,49,36,4
8011605,89641065,4,5,2020,19,20,48,78,3
7704276,82358904,1,5,2020,16,30,46,151,4
7806846,88659920,7,5,2020,21,56,28,96,3
7249581,82513299,24,6,2020,22,27,36,122,4
7714384,87275425,11,5,2020,17,28,19,125,4
7815465,84002054,21,6,2020,12,37,32,47,4
9000916,84693045,13,5,2020,18,53,51,121,3
7030836,81879877,19,5,2020,21,48,45,115,5
9210882,81522949,8,6,2020,17,8,43,6,5
8725009,89032684,19,6,2020,12,17,0,66,1
7932044,87401429,12,6,2020,18,27,27,48,2
6520814,81659929,11,6,2020,12,3,26,80,1
7692087,88576527,28,5,2020,23,1,44,139,1
8194712,85804088,21,6,2020,23,43,39,35,4
7811660,85720570,17,5,2020,19,28,28,126,2
7223225,86147694,18,5,2020,14,31,45,107,5
7561599,84369209,9,5,2020,22,26,15,156,5
8766081,85105002,5,5,2020,14,49,3,56,3
6817591,87936258,4,5,2020,10,32,36,27,3
8342995,88031508,5,6,2020,14,59,38,94,3
7629734,84393772,19,6,2020,12,5,15,123,1
8205736,89102729,9,5,2020,11,26,2,9,5
6546792,88663180,24,5,2020,23,28,21,140,4
7324013,87188603,16,5,2020,12,4,1,168,1
6641411,88164070,9,6,2020,12,15,55,20,3
7575862,87986883,1,5,2020,23,13,29,54,3
7589183,89436715,7,6,2020,11,2,18,130,3
7883432,89612468,4,6,2020,19,19,24,167,5
8896863,90783725,14,6,2020,22,16,19,50,4
9150998,86168741,23,5,2020,9,59,17,104,3
8035829,82516577,5,5,2020,18,23,7,162,4
6901726,85115120,27,6,2020,12,0,10,45,3
8461534,85438917,11,5,2020,15,14,43,52,1
9243989,88979419,10,6,2020,21,5,31,119,3
7325353,89429379,1,5,2020,19,37,31,154,4
6646430,85432242,20,5,2020,9,40,41,146,2
7509125,89652779,23,6,2020,10,33,4,94,4
7693490,85534540,10,6,2020,16,2,12,147,3
7435685,89838247,14,5,2020,19,5,50,109,3
8777648,83271986,12,5,2020,13,56,9,165,2
7513855,87004772,3,6,2020,20,0,49,38,4
6617211,89096301,26,5,2020,22,12,55,18,1
6513812,89815226,23,5,2020,15,10,47,150,5
8999870,86352795,12,6,2020,11,30,40,156,3
8812857,85654683,27,5,2020,13,0,44,63,3
8308656,90432614,9,5,2020,14,20,25,89,1
9103670,89070733,6,6,2020,13,41,58,117,5
8298634,90822489,4,5,2020,18,47,48,136,4
6692909,88639154,27,6,2020,15,29,38,89,1
7864456,83131862,5,6,2020,21,36,49,3,1
9320777,85512370,6,6,2020,12,39,44,14,4
7259914,88940894,15,6,2020,15,38,21,83,4
8683202,89545063,25,6,2020,21,50,8,20,5
6881148,85027994,19,6,2020,13,20,34,40,4
8963941,88830287,21,6,2020,23,6,22,26,5
7523950,82714314,16,5,2020,21,33,35,56,4
7464049,84948146,6,5,2020,20,15,17,6,5
7324496,82510406,26,5,2020,22,45,29,170,1
7600613,84496669,21,5,2020,19,52,42,124,1
8601264,87500627,13,6,2020,17,5,48,9,2
7979029,88447046,1,5,2020,18,15,56,83,4
7665802,84104783,26,6,2020,11,18,43,127,4
8595465,81462564,7,5,2020,10,13,50,146,2
6674342,84087905,26,5,2020,21,48,51,128,5
9056584,90306868,12,6,2020,16,28,40,45,4
6613068,88373646,25,6,2020,20,52,9,53,3
7788460,83241720,1,6,2020,17,53,8,90,2
8684609,88036404,7,5,2020,11,10,46,14,3
7497946,90665932,21,6,2020,15,5,22,147,2
8377040,83927318,15,5,2020,16,42,5,131,3
7777049,90691576,9,5,2020,19,17,19,69,3
7951483,88683283,7,6,2020,14,29,18,50,1
9014651,81736153,26,6,2020,22,44,38,164,1
6959898,85029409,13,6,2020,17,11,3,20,2
8455793,85521019,15,5,2020,17,2,48,74,5
6552280,84600915,18,5,2020,21,51,10,13,1
7275688,81506329,15,5,2020,17,4,34,126,1
6582755,85924370,8,5,2020,17,7,52,110,4
7601197,89084415,13,5,2020,9,0,24,43,3
7738536,91129089,21,5,2020,23,3,49,24,1
6839921,89819473,16,6,2020,22,39,21,68,1
7042433,88086885,23,5,2020,14,2,19,88,3
9387201,90279026,26,6,2020,12,10,4,59,2
7328517,90613628,21,6,2020,21,43,48,141,2
6998317,81708588,23,6,2020,11,58,47,49,2
7924633,90025149,9,5,2020,18,5,22,28,2
8780003,89881773,11,6,2020,17,24,33,47,2
7241988,86971894,8,5,2020,19,38,43,56,4
8441878,84185579,25,6,2020,15,38,1,15,5
7477022,89139662,4,6,2020,15,21,23,7,2
8809821,81997264,1,6,2020,12,16,19,2,1
7549415,85786858,27,5,2020,9,0,5,123,5
8435754,90891148,12,6,2020,20,35,37,2,2
6686918,89274112,7,5,2020,10,51,37,7,1
9388417,82820993,18,6,2020,15,0,41,28,3
8998540,89452912,23,6,2020,11,11,25,79,3
6764900,83565519,17,6,2020,11,5,20,77,4
7797445,84152130,3,5,2020,18,30,58,134,2
8864682,89189292,19,5,2020,18,23,32,6,1
8011605,89641065,7,5,2020,11,26,25,54,3
7704276,82358904,19,5,2020,22,50,0,144,3
7806846,88659920,17,5,2020,10,25,40,110,3
7249581,82513299,23,6,2020,20,56,53,47,3
7714384,87275425,24,6,2020,22,53,9,161,2
7815465,84002054,28,5,2020,16,38,48,86,2
9000916,84693045,13,6,2020,13,48,51,22,4
7030836,81879877,26,5,2020,17,11,44,59,2
9210882,81522949,24,6,2020,12,43,48,76,2
8725009,89032684,22,6,2020,12,38,55,81,3
7932044,87401429,15,6,2020,11,7,55,124,4
6520814,81659929,6,6,2020,16,20,7,14,3
7692087,88576527,23,6,2020,18,25,26,88,3
8194712,85804088,18,5,2020,16,52,34,38,1
7811660,85720570,2,6,2020,16,58,48,119,1
7223225,86147694,13,6,2020,14,42,16,5,2
7561599,84369209,11,6,2020,21,29,8,117,3
8766081,85105002,26,5,2020,15,7,29,23,1
6817591,87936258,18,5,2020,13,18,23,70,4
8342995,88031508,2,6,2020,19,40,39,31,4
7629734,84393772,16,5,2020,12,51,37,94,4
8205736,89102729,20,6,2020,21,28,44,123,3
6546792,88663180,15,6,2020,22,14,52,143,5
7324013,87188603,22,6,2020,16,9,34,14,2
6641411,88164070,18,6,2020,12,28,44,159,5
7575862,87986883,1,6,2020,20,46,5,12,2
7589183,89436715,4,6,2020,9,51,45,74,4
7883432,89612468,4,5,2020,18,55,9,81,1
8896863,90783725,27,5,2020,13,13,58,63,1
9150998,86168741,8,5,2020,9,2,40,97,2
8035829,82516577,14,6,2020,11,46,37,52,3
6901726,85115120,13,6,2020,12,34,4,13,3
8461534,85438917,6,5,2020,16,56,4,148,5
9243989,88979419,16,5,2020,12,51,6,41,5
7325353,89429379,15,6,2020,10,13,31,142,1
6646430,85432242,2,6,2020,20,44,19,84,4
7509125,89652779,7,5,2020,14,20,58,95,4
7693490,85534540,28,6,2020,10,59,44,2,4
7435685,89838247,23,6,2020,9,32,29,162,3
8777648,83271986,23,6,2020,9,25,8,1,5
7513855,87004772,26,5,2020,17,8,13,38,4
6617211,89096301,17,6,2020,16,54,43,57,1
6513812,89815226,13,5,2020,19,30,13,170,3
8999870,86352795,2,6,2020,11,30,36,141,4
8812857,85654683,15,5,2020,9,45,17,156,5
8308656,90432614,16,5,2020,23,55,58,11,1
9103670,89070733,11,6,2020,21,27,30,130,2
8298634,90822489,6,5,2020,22,49,22,13,2
6692909,88639154,4,5,2020,23,15,7,53,3
7864456,83131862,21,5,2020,10,59,3,119,2
9320777,85512370,13,6,2020,18,22,10,163,1
7259914,88940894,9,6,2020,15,56,15,130,5
8683202,89545063,21,6,2020,9,57,53,85,2
6881148,85027994,10,5,2020,23,19,4,117,1
8963941,88830287,27,5,2020,15,19,21,143,3
7523950,82714314,2,6,2020,13,7,38,29,5
7464049,84948146,15,6,2020,10,34,36,55,3
7324496,82510406,9,6,2020,17,1,26,15,3
7600613,84496669,3,5,2020,10,6,34,22,2
8601264,87500627,2,5,2020,12,1,33,142,4
7979029,88447046,12,5,2020,15,12,29,11,2
7665802,84104783,10,6,2020,10,3,45,95,4
8595465,81462564,22,5,2020,18,0,41,167,4
6674342,84087905,18,5,2020,13,50,43,69,1
9056584,90306868,16,6,2020,15,33,29,94,2
6613068,88373646,24,5,2020,21,11,49,30,5
7788460,83241720,21,6,2020,21,0,54,105,5
8684609,88036404,22,6,2020,15,53,3,105,5
7497946,90665932,3,5,2020,12,59,8,157,2
8377040,83927318,24,5,2020,19,7,58,45,3
7777049,90691576,6,5,2020,21,25,34,1,1
7951483,88683283,27,6,2020,14,58,19,90,3
9014651,81736153,7,5,2020,23,39,43,121,3
6959898,85029409,28,5,2020,11,53,32,106,5
8455793,85521019,20,6,2020,19,21,4,9,2
6552280,84600915,25,6,2020,17,47,53,112,5
7275688,81506329,14,6,2020,13,54,28,162,1
6582755,85924370,27,5,2020,12,50,57,161,2
7601197,89084415,22,5,2020,19,16,57,79,3
7738536,91129089,10,5,2020,17,53,33,93,5
6839921,89819473,20,5,2020,21,12,36,147,1
7042433,88086885,28,5,2020,23,29,39,35,3
9387201,90279026,16,6,2020,22,3,20,140,2
7328517,90613628,10,6,2020,16,7,9,68,3
6998317,81708588,23,5,2020,12,38,50,99,1
7924633,90025149,24,6,2020,12,12,18,133,1
8780003,89881773,2,5,2020,11,13,13,10,4
7241988,86971894,5,5,2020,10,13,52,151,4
8441878,84185579,9,5,2020,11,58,53,43,5
7477022,89139662,12,5,2020,16,4,52,77,3
8809821,81997264,22,6,2020,17,9,4,71,3
7549415,85786858,17,5,2020,11,30,22,71,2
8435754,90891148,24,5,2020,9,37,47,145,3
6686918,89274112,21,5,2020,23,13,13,51,1
9388417,82820993,27,5,2020,13,31,14,54,5
8998540,89452912,3,5,2020,15,52,52,47,4
6764900,83565519,8,6,2020,21,44,47,97,1
7797445,84152130,6,6,2020,15,44,29,103,3
8864682,89189292,26,5,2020,10,19,13,100,1
8011605,89641065,20,5,2020,20,18,23,61,4
7704276,82358904,11,5,2020,19,0,48,128,3
7806846,88659920,7,5,2020,14,48,14,5,1
7249581,82513299,9,6,2020,14,16,36,34,5
7714384,87275425,22,6,2020,15,30,39,120,5
7815465,84002054,1,6,2020,9,59,18,1,2
9000916,84693045,21,6,2020,20,27,33,154,2
7030836,81879877,4,6,2020,15,8,46,5,5
9210882,81522949,1,6,2020,10,23,35,134,5
8725009,89032684,3,6,2020,13,30,17,22,4
7932044,87401429,13,5,2020,23,17,11,5,1
6520814,81659929,22,6,2020,19,58,0,110,5
7692087,88576527,15,5,2020,11,15,59,156,5
8194712,85804088,18,6,2020,9,58,40,100,3
7811660,85720570,23,5,2020,16,26,2,133,4
7223225,86147694,9,6,2020,11,43,38,111,2
7561599,84369209,6,6,2020,11,5,40,159,1
8766081,85105002,16,6,2020,15,27,22,98,3
6817591,87936258,4,5,2020,19,18,20,171,3
8342995,88031508,7,5,2020,9,20,30,127,5
7629734,84393772,15,6,2020,16,13,57,130,4
8205736,89102729,23,5,2020,13,35,19,46,5
6546792,88663180,24,5,2020,14,12,51,23,1
7324013,87188603,22,5,2020,18,22,47,113,2
6641411,88164070,4,6,2020,10,56,31,48,3
7575862,87986883,15,5,2020,17,1,35,68,1
7589183,89436715,24,5,2020,18,29,54,158,2
7883432,89612468,4,6,2020,15,49,41,68,1
8896863,90783725,3,5,2020,18,45,52,77,2
9150998,86168741,12,5,2020,10,3,6,8,3
8035829,82516577,27,6,2020,19,1,18,77,5
6901726,85115120,1,5,2020,11,21,23,22,2
8461534,85438917,12,5,2020,15,34,35,87,5
9243989,88979419,18,6,2020,13,42,23,134,5
7325353,89429379,27,6,2020,11,11,25,23,1
6646430,85432242,22,6,2020,16,40,41,164,5
7509125,89652779,12,5,2020,22,55,48,131,5
7693490,85534540,16,6,2020,11,44,48,47,4
7435685,89838247,26,5,2020,9,11,32,41,4
8777648,83271986,6,5,2020,17,10,6,25,4
7513855,87004772,24,6,2020,22,31,47,170,4
6617211,89096301,15,5,2020,17,1,30,81,3
6513812,89815226,4,5,2020,16,42,4,26,1
8999870,86352795,20,5,2020,11,47,5,75,2
8812857,85654683,1,5,2020,19,48,2,3,2
8308656,90432614,2,6,2020,20,42,48,31,3
9103670,89070733,23,5,2020,10,53,37,88,1
8298634,90822489,14,6,2020,10,12,9,113,5
6692909,88639154,3,5,2020,18,6,36,14,5
7864456,83131862,13,5,2020,11,8,10,58,2
9320777,85512370,9,6,2020,14,28,35,79,1
7259914,88940894,27,6,2020,17,45,24,128,1
8683202,89545063,13,6,2020,20,43,4,167,5
6881148,85027994,19,6,2020,18,2,28,71,5
8963941,88830287,11,5,2020,9,31,18,130,4
7523950,82714314,8,5,2020,15,51,25,79,2
7464049,84948146,4,6,2020,10,51,57,120,3
7324496,82510406,21,6,2020,13,41,56,91,3
7600613,84496669,3,5,2020,18,56,56,113,1
8601264,87500627,20,5,2020,21,42,46,91,1
7979029,88447046,26,6,2020,17,37,54,26,4
7665802,84104783,7,6,2020,19,53,27,167,4
8595465,81462564,19,5,2020,23,6,6,10,5
6674342,84087905,18,6,2020,18,46,15,161,1
9056584,90306868,1,5,2020,22,46,55,129,1
6613068,88373646,6,5,2020,17,17,44,54,1
7788460,83241720,19,6,2020,22,13,43,139,3
8684609,88036404,13,5,2020,9,27,5,130,4
7497946,90665932,14,5,2020,15,11,47,47,4
8377040,83927318,21,5,2020,20,27,2,77,3
7777049,90691576,23,5,2020,23,31,34,30,1
7951483,88683283,18,6,2020,16,51,28,14,3
9014651,81736153,27,6,2020,21,0,55,78,1
6959898,85029409,5,6,2020,18,25,43,10,4
8455793,85521019,3,5,2020,16,8,36,66,2
6552280,84600915,9,5,2020,19,30,30,7,4
7275688,81506329,18,6,2020,19,46,3,74,1
6582755,85924370,25,5,2020,15,49,45,101,5
7601197,89084415,27,5,2020,13,47,36,115,3
7738536,91129089,24,6,2020,22,29,58,168,2
6839921,89819473,26,5,2020,16,55,34,103,3
7042433,88086885,15,5,2020,19,9,30,91,3
9387201,90279026,9,5,2020,19,44,47,111,1
7328517,90613628,6,6,2020,15,47,46,61,1
6998317,81708588,14,6,2020,11,27,20,147,2
7924633,90025149,8,5,2020,22,17,46,147,4
8780003,89881773,14,5,2020,11,10,12,23,4
7241988,86971894,10,5,2020,17,25,17,65,4
8441878,84185579,14,6,2020,22,3,42,169,1
7477022,89139662,12,6,2020,22,30,40,134,4
8809821,81997264,10,6,2020,19,4,20,3,2
7549415,85786858,19,6,2020,18,59,19,15,2
8435754,90891148,26,6,2020,22,30,7,11,3
6686918,89274112,9,6,2020,15,30,14,139,4
9388417,82820993,8,6,2020,19,13,11,171,5
8998540,89452912,9,5,2020,17,48,42,159,4
6764900,83565519,9,5,2020,16,32,9,125,3
7797445,84152130,23,5,2020,20,0,26,158,3
8864682,89189292,11,6,2020,23,11,58,78,4
8011605,89641065,3,6,2020,13,51,53,113,5
7704276,82358904,7,5,2020,9,38,39,164,4
7806846,88659920,8,6,2020,15,47,1,20,4
7249581,82513299,8,5,2020,20,13,11,169,4
7714384,87275425,21,6,2020,15,28,1,91,2
7815465,84002054,22,6,2020,22,8,53,122,1
9000916,84693045,7,6,2020,9,16,47,107,1
7030836,81879877,24,5,2020,14,19,45,91,3
9210882,81522949,21,6,2020,23,0,22,156,4
8725009,89032684,23,5,2020,11,48,27,129,2
7932044,87401429,18,6,2020,13,54,14,12,1
6520814,81659929,21,5,2020,18,9,57,19,1
7692087,88576527,18,6,2020,23,47,50,145,2
8194712,85804088,27,6,2020,21,15,46,84,2
7811660,85720570,1,5,2020,20,53,23,75,2
7223225,86147694,24,6,2020,12,42,3,67,3
7561599,84369209,15,6,2020,9,55,43,112,2
8766081,85105002,15,5,2020,20,44,29,40,4
6817591,87936258,9,6,2020,11,37,28,135,5
8342995,88031508,18,5,2020,16,30,30,67,4
7629734,84393772,22,5,2020,11,33,50,44,3
8205736,89102729,15,6,2020,23,38,16,137,3
6546792,88663180,12,5,2020,18,15,24,160,5
7324013,87188603,1,5,2020,12,58,53,87,3
6641411,88164070,1,5,2020,9,40,28,43,3
7575862,87986883,19,6,2020,12,7,42,79,2
7589183,89436715,9,5,2020,23,34,15,52,5
7883432,89612468,25,6,2020,23,6,15,104,2
8896863,90783725,10,5,2020,13,14,44,72,5
9150998,86168741,12,5,2020,21,36,35,62,2
8035829,82516577,18,5,2020,21,13,3,121,5
6901726,85115120,28,6,2020,19,19,18,12,5
8461534,85438917,4,5,2020,13,33,59,145,1
9243989,88979419,6,5,2020,14,53,55,116,1
7325353,89429379,5,5,2020,12,28,7,97,3
6646430,85432242,8,5,2020,22,47,33,167,1
7509125,89652779,11,5,2020,18,56,16,111,2
7693490,85534540,1,5,2020,19,21,57,11,5
7435685,89838247,22,6,2020,9,42,11,129,1
8777648,83271986,24,5,2020,18,52,46,143,3
7513855,87004772,11,5,2020,14,1,21,157,3
6617211,89096301,6,5,2020,12,23,59,103,1
6513812,89815226,20,6,2020,10,39,42,91,5
8999870,86352795,9,5,2020,12,50,43,62,1
8812857,85654683,19,5,2020,23,30,46,1,4
8308656,90432614,5,5,2020,9,52,56,47,5
9103670,89070733,15,6,2020,11,38,40,144,5
8298634,90822489,10,6,2020,12,8,49,2,2
6692909,88639154,1,6,2020,10,37,48,143,5
7864456,83131862,27,5,2020,13,17,7,62,4
9320777,85512370,27,5,2020,16,12,34,98,2
7259914,88940894,8,5,2020,23,42,19,101,5
8683202,89545063,7,5,2020,10,48,33,102,1
6881148,85027994,11,6,2020,14,49,51,49,3
8963941,88830287,7,6,2020,21,1,40,38,5
7523950,82714314,13,6,2020,14,39,58,170,3
7464049,84948146,8,5,2020,9,50,25,101,5
7324496,82510406,6,6,2020,9,19,23,126,5
7600613,84496669,1,6,2020,15,7,28,116,2
8601264,87500627,17,5,2020,13,51,54,125,2
7979029,88447046,28,5,2020,20,44,59,107,3
7665802,84104783,16,6,2020,21,5,6,143,2
8595465,81462564,7,5,2020,10,6,41,10,1
6674342,84087905,11,6,2020,21,41,19,121,4
9056584,90306868,27,5,2020,23,2,50,73,3
6613068,88373646,17,6,2020,14,32,21,87,4
7788460,83241720,11,5,2020,20,59,14,46,4
8684609,88036404,20,5,2020,19,21,3,104,5
7497946,90665932,16,5,2020,23,1,4,146,4
8377040,83927318,23,6,2020,12,13,35,73,5
7777049,90691576,4,5,2020,12,32,32,138,3
7951483,88683283,16,5,2020,12,23,13,62,4
9014651,81736153,6,6,2020,17,32,7,20,2
6959898,85029409,15,5,2020,23,56,12,141,2
8455793,85521019,22,6,2020,15,23,18,14,2
6552280,84600915,11,6,2020,17,27,11,165,3
7275688,81506329,6,5,2020,9,55,25,106,3
6582755,85924370,26,6,2020,21,57,58,115,1
7601197,89084415,1,6,2020,13,26,16,120,2
7738536,91129089,1,6,2020,23,37,50,32,5
6839921,89819473,5,6,2020,21,49,28,56,2
7042433,88086885,18,6,2020,22,59,36,77,5
9387201,90279026,8,5,2020,20,47,56,126,2
7328517,90613628,8,6,2020,17,12,29,14,3
6998317,81708588,25,6,2020,18,3,48,52,5
7924633,90025149,10,6,2020,23,2,40,158,3
8780003,89881773,21,6,2020,22,31,52,37,1
7241988,86971894,16,6,2020,11,47,0,80,3
8441878,84185579,25,5,2020,13,44,20,6,4
7477022,89139662,6,5,2020,16,35,33,68,2
8809821,81997264,17,6,2020,11,21,2,12,2
7549415,85786858,16,6,2020,15,22,17,25,4
8435754,90891148,5,6,2020,19,11,14,56,4
6686918,89274112,1,5,2020,21,40,3,80,2
9388417,82820993,17,5,2020,11,21,2,163,1
8998540,89452912,16,5,2020,19,13,48,117,3
6764900,83565519,24,6,2020,11,6,38,22,1
7797445,84152130,5,5,2020,18,42,21,47,5
8864682,89189292,6,5,2020,17,8,34,164,2
8011605,89641065,1,6,2020,20,32,4,112,5
7704276,82358904,13,5,2020,23,15,47,43,4
7806846,88659920,24,5,2020,15,14,20,37,3
7249581,82513299,21,5,2020,22,53,59,163,4
7714384,87275425,2,5,2020,15,38,56,164,4
7815465,84002054,6,6,2020,22,15,4,77,3
9000916,84693045,14,5,2020,22,2,0,156,4
7030836,81879877,3,5,2020,21,47,17,109,1
9210882,81522949,28,6,2020,11,29,24,40,4
8725009,89032684,19,6,2020,13,54,6,102,1
7932044,87401429,5,6,2020,12,5,57,26,3
6520814,81659929,27,5,2020,9,38,52,154,2
7692087,88576527,10,5,2020,16,3,42,149,4
8194712,85804088,5,5,2020,23,53,9,141,4
7811660,85720570,5,6,2020,18,24,38,100,4
7223225,86147694,28,6,2020,23,21,29,50,2
7561599,84369209,24,6,2020,9,44,21,45,4
8766081,85105002,1,5,2020,17,40,0,38,5
6817591,87936258,25,5,2020,22,8,26,15,5
8342995,88031508,8,6,2020,17,38,1,153,5
7629734,84393772,16,5,2020,11,48,14,35,5
8205736,89102729,8,6,2020,15,16,11,50,3
6546792,88663180,1,6,2020,15,18,52,105,1
7324013,87188603,7,6,2020,12,30,56,22,4
6641411,88164070,6,5,2020,18,47,3,149,2
7575862,87986883,26,5,2020,16,45,49,96,4
7589183,89436715,2,6,2020,22,29,5,53,1
7883432,89612468,23,6,2020,15,48,35,46,2
8896863,90783725,3,5,2020,22,17,20,163,3
9150998,86168741,15,6,2020,12,14,37,147,4
8035829,82516577,21,6,2020,22,37,1,25,3
6901726,85115120,15,6,2020,17,31,36,147,1
8461534,85438917,16,5,2020,11,17,6,24,5
9243989,88979419,4,6,2020,14,12,50,20,5
7325353,89429379,13,6,2020,19,11,21,96,2
6646430,85432242,23,5,2020,13,59,34,137,3
7509125,89652779,2,6,2020,16,50,30,31,4
7693490,85534540,20,6,2020,17,37,45,54,5
7435685,89838247,15,5,2020,11,19,55,94,3
8777648,83271986,3,6,2020,16,24,3,83,2
7513855,87004772,23,6,2020,12,24,30,57,1
6617211,89096301,7,6,2020,16,36,26,41,4
6513812,89815226,25,5,2020,22,18,42,50,4
8999870,86352795,12,5,2020,11,19,5,128,1
8812857,85654683,26,6,2020,10,23,11,60,2
8308656,90432614,5,5,2020,15,26,56,54,1
9103670,89070733,25,5,2020,9,16,23,104,4
8298634,90822489,9,5,2020,23,52,48,25,2
6692909,88639154,13,6,2020,18,31,12,11,3
7864456,83131862,23,5,2020,13,26,36,42,5
9320777,85512370,25,5,2020,13,21,56,101,4
7259914,88940894,19,6,2020,13,46,43,74,3
8683202,89545063,2,6,2020,21,42,30,151,1
6881148,85027994,5,6,2020,18,7,21,108,5
8963941,88830287,20,5,2020,17,19,34,4,4
7523950,82714314,28,5,2020,11,34,43,125,3
7464049,84948146,17,5,2020,23,52,8,164,1
7324496,82510406,1,6,2020,17,34,11,42,4
7600613,84496669,11,6,2020,10,50,59,135,4
8601264,87500627,6,6,2020,12,6,43,86,1
7979029,88447046,22,6,2020,11,35,46,65,5
7665802,84104783,8,5,2020,23,33,49,154,4
8595465,81462564,23,5,2020,10,45,22,89,3
6674342,84087905,18,6,2020,23,33,52,161,2
9056584,90306868,2,6,2020,12,44,2,112,3
6613068,88373646,17,5,2020,23,29,11,106,1
7788460,83241720,15,6,2020,16,44,24,57,5
8684609,88036404,14,6,2020,14,21,26,10,4
7497946,90665932,12,5,2020,13,50,43,158,3
8377040,83927318,27,5,2020,20,15,10,54,5
7777049,90691576,14,5,2020,22,27,50,20,5
7951483,88683283,5,5,2020,13,13,15,50,4
9014651,81736153,26,6,2020,22,31,55,157,4
6959898,85029409,3,5,2020,15,3,56,87,5
8455793,85521019,22,6,2020,10,54,50,80,5
6552280,84600915,14,5,2020,16,35,53,41,2
7275688,81506329,24,6,2020,17,22,23,67,1
6582755,85924370,26,5,2020,20,5,57,86,1
7601197,89084415,21,5,2020,22,15,51,68,2
7738536,91129089,26,5,2020,15,29,18,119,3
6839921,89819473,11,5,2020,13,57,57,55,2
7042433,88086885,4,5,2020,11,12,34,108,1
9387201,90279026,11,6,2020,15,17,59,148,5
7328517,90613628,7,5,2020,21,23,22,44,1
6998317,81708588,5,5,2020,21,59,6,140,1
7924633,90025149,1,5,2020,16,54,13,102,4
8780003,89881773,18,5,2020,15,43,54,4,5
7241988,86971894,13,5,2020,17,22,29,99,5
8441878,84185579,26,6,2020,23,30,31,143,4
7477022,89139662,12,5,2020,12,26,29,149,3
8809821,81997264,2,6,2020,20,54,47,35,2
7549415,85786858,23,6,2020,18,31,57,77,4
8435754,90891148,19,5,2020,12,9,29,77,1
6686918,89274112,24,5,2020,9,44,4,33,1
9388417,82820993,18,5,2020,10,2,14,61,2
8998540,89452912,25,6,2020,22,47,38,34,5
6764900,83565519,13,6,2020,11,27,52,22,1
7797445,84152130,27,5,2020,19,41,39,2,4
8864682,89189292,16,6,2020,12,20,47,15,3
8011605,89641065,12,5,2020,20,26,14,129,5
7704276,82358904,23,6,2020,20,18,10,28,5
7806846,88659920,19,5,2020,14,36,27,156,4
7249581,82513299,3,6,2020,17,50,2,90,2
7714384,87275425,3,5,2020,17,39,50,124,1
7815465,84002054,19,5,2020,21,28,28,93,1
9000916,84693045,2,5,2020,13,26,37,79,3
7030836,81879877,7,5,2020,13,43,49,14,3
9210882,81522949,14,5,2020,22,45,21,86,5
8725009,89032684,22,6,2020,21,56,40,160,1
7932044,87401429,11,5,2020,9,27,23,47,4
6520814,81659929,5,6,2020,13,51,31,169,5
7692087,88576527,6,6,2020,16,27,51,161,2
8194712,85804088,16,5,2020,16,55,59,129,2
7811660,85720570,27,6,2020,12,4,56,156,1
7223225,86147694,8,6,2020,13,5,16,75,1
7561599,84369209,28,6,2020,10,7,38,46,5
8766081,85105002,20,6,2020,14,14,3,5,2
6817591,87936258,4,6,2020,22,52,41,110,4
8342995,88031508,27,5,2020,14,6,3,105,4
7629734,84393772,13,5,2020,15,34,45,69,1
